opponent, outcome, home/away, tourn, team1
Wichita St., L, N, 1,Loyola Chicago
Davidson, L, A, 0,UCF
UC Irvine, L, H, 0,UCF
UNC Greensboro, W, H, 0,UCF
Miami OH, L, A, 0,UCF
Stetson, W, A, 0,UCF
Illinois Chicago, W, H, 0,UCF
Massachusetts, W, H, 0,UCF
Florida Atlantic, W, H, 0,UCF
Detroit, L, A, 0,UCF
Bethune Cookman, W, H, 0,UCF
George Washington, L, H, 0,UCF
East Carolina, W, A, 0,UCF
South Florida, W, H, 0,UCF
SMU, L, A, 0,UCF
East Carolina, W, H, 0,UCF
South Florida, W, A, 0,UCF
Tulsa, L, A, 0,UCF
Memphis, L, H, 0,UCF
Connecticut, L, H, 0,UCF
Tulane, W, A, 0,UCF
Temple, L, H, 0,UCF
Cincinnati, L, H, 0,UCF
Houston, L, A, 0,UCF
Memphis, L, A, 0,UCF
Tulsa, L, H, 0,UCF
Houston, L, H, 0,UCF
Temple, L, A, 0,UCF
Tulane, W, H, 0,UCF
Connecticut, L, A, 0,UCF
Tulane, L, H, 1,UCF
Northern Arizona, W, H, 0,Washington St.
Idaho St., W, H, 0,Washington St.
Texas Southern, W, H, 0,Washington St.
Gonzaga, L, H, 0,Washington St.
Portland St., W, H, 0,Washington St.
Idaho, L, A, 0,Washington St.
UTEP, W, H, 0,Washington St.
Texas St., W, H, 0,Washington St.
Oklahoma, L, N, 0,Washington St.
Northern Iowa, L, N, 0,Washington St.
New Mexico, W, N, 0,Washington St.
USC, L, H, 0,Washington St.
UCLA, W, H, 0,Washington St.
Washington, L, H, 0,Washington St.
Arizona St., L, A, 0,Washington St.
Arizona, L, A, 0,Washington St.
Utah, L, H, 0,Washington St.
Colorado, L, H, 0,Washington St.
USC, L, A, 0,Washington St.
UCLA, L, A, 0,Washington St.
Arizona, L, H, 0,Washington St.
Arizona St., L, H, 0,Washington St.
Colorado, L, A, 0,Washington St.
Utah, L, A, 0,Washington St.
Stanford, L, H, 0,Washington St.
California, L, H, 0,Washington St.
Oregon, L, A, 0,Washington St.
Oregon St., L, A, 0,Washington St.
Washington, L, A, 0,Washington St.
Colorado, L, N, 1,Washington St.
Missouri, L, A, 0,Wofford
North Carolina, L, A, 0,Wofford
Maryland Eastern Shore, W, H, 0,Wofford
Columbia, L, A, 0,Wofford
Presbyterian, W, A, 0,Wofford
Georgia Tech, L, A, 0,Wofford
Clemson, L, A, 0,Wofford
Coastal Carolina, L, H, 0,Wofford
Vanderbilt, L, A, 0,Wofford
Austin Peay, L, A, 0,Wofford
Harvard, L, A, 0,Wofford
UNC Greensboro, W, H, 0,Wofford
VMI, W, A, 0,Wofford
Samford, W, H, 0,Wofford
Chattanooga, L, H, 0,Wofford
The Citadel, W, A, 0,Wofford
Mercer, L, A, 0,Wofford
Furman, L, A, 0,Wofford
East Tennessee St., W, H, 0,Wofford
Western Carolina, W, H, 0,Wofford
Chattanooga, L, A, 0,Wofford
Samford, W, A, 0,Wofford
VMI, W, H, 0,Wofford
Mercer, W, H, 0,Wofford
The Citadel, W, H, 0,Wofford
UNC Greensboro, L, A, 0,Wofford
Furman, W, H, 0,Wofford
Western Carolina, L, A, 0,Wofford
East Tennessee St., L, A, 0,Wofford
Western Carolina, L, N, 1,Wofford
St. John's, L, A, 0,Wagner
Seton Hall, L, A, 0,Wagner
Maine, W, H, 0,Wagner
Morgan St., W, H, 0,Wagner
American, W, H, 0,Wagner
Rider, W, A, 0,Wagner
Monmouth, L, A, 0,Wagner
Fairfield, W, A, 0,Wagner
George Mason, L, A, 0,Wagner
UMass Lowell, W, H, 0,Wagner
St. Francis PA, L, A, 0,Wagner
Robert Morris, W, A, 0,Wagner
Bryant, W, H, 0,Wagner
Sacred Heart, W, A, 0,Wagner
LIU Brooklyn, L, H, 0,Wagner
Central Connecticut, W, H, 0,Wagner
St. Francis NY, W, A, 0,Wagner
Sacred Heart, L, H, 0,Wagner
St. Francis NY, W, H, 0,Wagner
Mount St. Mary's, W, A, 0,Wagner
Fairleigh Dickinson, L, H, 0,Wagner
Mount St. Mary's, W, H, 0,Wagner
LIU Brooklyn, L, A, 0,Wagner
Bryant, W, A, 0,Wagner
Fairleigh Dickinson, W, A, 0,Wagner
Central Connecticut, W, A, 0,Wagner
St. Francis PA, W, H, 0,Wagner
Robert Morris, W, H, 0,Wagner
Robert Morris, W, H, 1,Wagner
LIU Brooklyn, W, H, 1,Wagner
Fairleigh Dickinson, L, H, 1,Wagner
St. Bonaventure, W, A, 1,Wagner
Creighton, L, A, 1,Wagner
UAB, W, H, 0,Auburn
Colorado, L, H, 0,Auburn
Georgia Southern, W, H, 0,Auburn
Northwestern St., W, H, 0,Auburn
Coastal Carolina, W, A, 0,Auburn
Middle Tennessee, L, A, 0,Auburn
Mercer, W, H, 0,Auburn
Xavier, L, A, 0,Auburn
New Mexico, W, N, 0,Auburn
Harvard, L, N, 0,Auburn
Hawaii, L, A, 0,Auburn
Tennessee, W, H, 0,Auburn
South Carolina, L, H, 0,Auburn
Missouri, L, A, 0,Auburn
Vanderbilt, L, A, 0,Auburn
Kentucky, W, H, 0,Auburn
Alabama, W, H, 0,Auburn
Florida, L, A, 0,Auburn
Mississippi, L, A, 0,Auburn
Oklahoma St., L, H, 0,Auburn
LSU, L, H, 0,Auburn
Georgia, L, A, 0,Auburn
Tennessee, L, A, 0,Auburn
Vanderbilt, L, H, 0,Auburn
Arkansas, W, A, 0,Auburn
Mississippi, L, H, 0,Auburn
Georgia, W, H, 0,Auburn
Alabama, L, A, 0,Auburn
Texas A&M, L, H, 0,Auburn
Mississippi St., L, A, 0,Auburn
Tennessee, L, N, 1,Auburn
Grambling St., W, H, 0,East Carolina
Charlotte, W, H, 0,East Carolina
California, L, A, 0,East Carolina
San Diego St., L, A, 0,East Carolina
Arkansas Little Rock, L, N, 0,East Carolina
Stetson, W, N, 0,East Carolina
Florida Atlantic, W, H, 0,East Carolina
USC Upstate, W, H, 0,East Carolina
College of Charleston, L, A, 0,East Carolina
North Carolina A&T, W, H, 0,East Carolina
UNC Wilmington, W, H, 0,East Carolina
James Madison, L, A, 0,East Carolina
South Carolina St., W, H, 0,East Carolina
UCF, L, H, 0,East Carolina
Tulsa, L, A, 0,East Carolina
Temple, L, A, 0,East Carolina
SMU, L, H, 0,East Carolina
UCF, L, A, 0,East Carolina
Tulsa, L, H, 0,East Carolina
Memphis, W, A, 0,East Carolina
Temple, W, H, 0,East Carolina
Houston, L, H, 0,East Carolina
Connecticut, L, A, 0,East Carolina
Tulane, L, H, 0,East Carolina
Cincinnati, L, A, 0,East Carolina
South Florida, L, H, 0,East Carolina
SMU, L, A, 0,East Carolina
Tulane, W, A, 0,East Carolina
Cincinnati, L, H, 0,East Carolina
South Florida, W, A, 0,East Carolina
Memphis, L, H, 0,East Carolina
South Florida, L, N, 1,East Carolina
Syracuse, L, A, 0,Lehigh
Canisius, L, A, 0,Lehigh
Yale, L, H, 0,Lehigh
Columbia, L, A, 0,Lehigh
Virginia, L, A, 0,Lehigh
Purdue, L, A, 0,Lehigh
St. Francis PA, L, A, 0,Lehigh
Robert Morris, L, A, 0,Lehigh
Mount St. Mary's, W, H, 0,Lehigh
Stony Brook, L, H, 0,Lehigh
Army, L, H, 0,Lehigh
Boston University, W, H, 0,Lehigh
Loyola MD, L, A, 0,Lehigh
American, W, A, 0,Lehigh
Bucknell, L, H, 0,Lehigh
Holy Cross, W, A, 0,Lehigh
Navy, L, H, 0,Lehigh
Colgate, W, H, 0,Lehigh
Boston University, L, A, 0,Lehigh
Loyola MD, W, H, 0,Lehigh
American, W, H, 0,Lehigh
Lafayette, W, A, 0,Lehigh
Bucknell, W, A, 0,Lehigh
Holy Cross, W, H, 0,Lehigh
Navy, W, A, 0,Lehigh
Lafayette, W, H, 0,Lehigh
Colgate, W, A, 0,Lehigh
Army, W, A, 0,Lehigh
Navy, W, H, 1,Lehigh
American, W, H, 1,Lehigh
Holy Cross, L, H, 1,Lehigh
UMKC, W, H, 0,Minnesota
Louisiana Monroe, W, H, 0,Minnesota
Temple, L, N, 0,Minnesota
Missouri St., W, N, 0,Minnesota
Texas Tech, L, N, 0,Minnesota
Nebraska Omaha, W, H, 0,Minnesota
Clemson, W, H, 0,Minnesota
South Dakota, L, H, 0,Minnesota
South Dakota St., L, H, 0,Minnesota
Oklahoma St., L, N, 0,Minnesota
Chicago St., W, H, 0,Minnesota
Milwaukee, L, H, 0,Minnesota
Ohio St., L, A, 0,Minnesota
Michigan St., L, H, 0,Minnesota
Penn St., L, A, 0,Minnesota
Northwestern, L, H, 0,Minnesota
Nebraska, L, A, 0,Minnesota
Indiana, L, H, 0,Minnesota
Michigan, L, A, 0,Minnesota
Illinois, L, H, 0,Minnesota
Purdue, L, H, 0,Minnesota
Indiana, L, A, 0,Minnesota
Northwestern, L, A, 0,Minnesota
Michigan, L, H, 0,Minnesota
Iowa, L, A, 0,Minnesota
Maryland, W, H, 0,Minnesota
Rutgers, W, H, 0,Minnesota
Illinois, L, A, 0,Minnesota
Wisconsin, L, H, 0,Minnesota
Rutgers, L, A, 0,Minnesota
Illinois, L, N, 1,Minnesota
Elon, L, H, 0,Charlotte
East Carolina, L, A, 0,Charlotte
Furman, W, H, 0,Charlotte
Syracuse, L, N, 0,Charlotte
Michigan, L, N, 0,Charlotte
Washington, L, N, 0,Charlotte
Davidson, L, H, 0,Charlotte
Miami FL, L, A, 0,Charlotte
Campbell, L, H, 0,Charlotte
Appalachian St., W, A, 0,Charlotte
Georgetown, L, H, 0,Charlotte
The Citadel, W, H, 0,Charlotte
Old Dominion, L, A, 0,Charlotte
Southern Miss, W, A, 0,Charlotte
Louisiana Tech, L, A, 0,Charlotte
Middle Tennessee, L, H, 0,Charlotte
UAB, L, H, 0,Charlotte
Marshall, W, H, 0,Charlotte
Western Kentucky, W, H, 0,Charlotte
FIU, W, A, 0,Charlotte
Florida Atlantic, L, A, 0,Charlotte
North Carolina A&T, W, A, 0,Charlotte
Old Dominion, L, H, 0,Charlotte
Rice, W, H, 0,Charlotte
North Texas, W, H, 0,Charlotte
Marshall, L, A, 0,Charlotte
Western Kentucky, L, A, 0,Charlotte
UTSA, W, H, 0,Charlotte
UTEP, W, H, 0,Charlotte
Rice, W, A, 0,Charlotte
North Texas, L, A, 0,Charlotte
Rice, W, N, 1,Charlotte
Middle Tennessee, L, N, 1,Charlotte
Cincinnati, L, A, 0,Western Carolina
UNC Asheville, W, H, 0,Western Carolina
High Point, L, A, 0,Western Carolina
College of Charleston, L, A, 0,Western Carolina
South Carolina, L, A, 0,Western Carolina
Illinois, L, A, 0,Western Carolina
Davidson, L, A, 0,Western Carolina
Eastern Washington, W, H, 0,Western Carolina
Morehead St., L, A, 0,Western Carolina
Pittsburgh, L, A, 0,Western Carolina
East Tennessee St., L, H, 0,Western Carolina
VMI, W, H, 0,Western Carolina
UNC Greensboro, W, H, 0,Western Carolina
Chattanooga, L, A, 0,Western Carolina
Samford, L, A, 0,Western Carolina
The Citadel, L, H, 0,Western Carolina
Mercer, W, H, 0,Western Carolina
Furman, L, A, 0,Western Carolina
Wofford, L, A, 0,Western Carolina
UNC Greensboro, L, A, 0,Western Carolina
VMI, W, A, 0,Western Carolina
Chattanooga, W, H, 0,Western Carolina
Samford, W, H, 0,Western Carolina
East Tennessee St., L, A, 0,Western Carolina
Mercer, W, A, 0,Western Carolina
The Citadel, W, A, 0,Western Carolina
Wofford, W, H, 0,Western Carolina
Furman, W, H, 0,Western Carolina
Wofford, W, N, 1,Western Carolina
Chattanooga, L, N, 1,Western Carolina
Vermont, L, A, 1,Western Carolina
Milwaukee, L, N, 0,Denver
Santa Clara, W, A, 0,Denver
Lipscomb, W, N, 0,Denver
Utah Valley, W, H, 0,Denver
Idaho St., W, H, 0,Denver
South Alabama, W, H, 0,Denver
Wyoming, L, H, 0,Denver
Air Force, L, H, 0,Denver
San Diego, W, A, 0,Denver
Weber St., W, H, 0,Denver
Northern Colorado, W, A, 0,Denver
Eastern Washington, L, H, 0,Denver
UC Riverside, L, A, 0,Denver
South Dakota St., L, A, 0,Denver
North Dakota St., L, A, 0,Denver
Oral Roberts, W, H, 0,Denver
IPFW, L, H, 0,Denver
Western Illinois, W, A, 0,Denver
IUPUI, L, A, 0,Denver
Nebraska Omaha, L, H, 0,Denver
South Dakota, W, H, 0,Denver
South Dakota St., L, H, 0,Denver
IUPUI, W, H, 0,Denver
Nebraska Omaha, W, A, 0,Denver
Western Illinois, L, H, 0,Denver
IPFW, L, A, 0,Denver
Oral Roberts, L, A, 0,Denver
South Dakota, W, A, 0,Denver
North Dakota St., W, H, 0,Denver
Nebraska Omaha, W, N, 1,Denver
South Dakota St., L, A, 1,Denver
Air Force, L, A, 0,Tennessee Tech
New Mexico St., L, A, 0,Tennessee Tech
Jackson St., W, H, 0,Tennessee Tech
Robert Morris, W, H, 0,Tennessee Tech
Mississippi Valley St., W, H, 0,Tennessee Tech
East Tennessee St., W, H, 0,Tennessee Tech
Lipscomb, W, A, 0,Tennessee Tech
Arkansas, L, A, 0,Tennessee Tech
Chattanooga, L, A, 0,Tennessee Tech
Miami OH, W, H, 0,Tennessee Tech
Iowa, L, A, 0,Tennessee Tech
Eastern Illinois, W, H, 0,Tennessee Tech
SIU Edwardsville, W, H, 0,Tennessee Tech
Murray St., W, A, 0,Tennessee Tech
Austin Peay, W, A, 0,Tennessee Tech
Tennessee Martin, L, A, 0,Tennessee Tech
Southeast Missouri St., W, H, 0,Tennessee Tech
Morehead St., L, A, 0,Tennessee Tech
Eastern Kentucky, W, A, 0,Tennessee Tech
Tennessee St., W, H, 0,Tennessee Tech
Belmont, W, H, 0,Tennessee Tech
Jacksonville St., W, A, 0,Tennessee Tech
Tennessee St., L, A, 0,Tennessee Tech
Jacksonville St., W, H, 0,Tennessee Tech
Belmont, L, A, 0,Tennessee Tech
Morehead St., L, H, 0,Tennessee Tech
Eastern Kentucky, W, H, 0,Tennessee Tech
Austin Peay, L, N, 1,Tennessee Tech
Old Dominion, L, N, 1,Tennessee Tech
Mississippi St., L, A, 0,Eastern Washington
Seattle, W, H, 0,Eastern Washington
Seattle, L, A, 0,Eastern Washington
Pacific, W, N, 0,Eastern Washington
South Dakota, L, N, 0,Eastern Washington
San Francisco, W, A, 0,Eastern Washington
Davidson, L, A, 0,Eastern Washington
Pittsburgh, L, A, 0,Eastern Washington
Western Carolina, L, A, 0,Eastern Washington
Denver, W, A, 0,Eastern Washington
Northern Colorado, L, A, 0,Eastern Washington
North Dakota, L, A, 0,Eastern Washington
Idaho, W, H, 0,Eastern Washington
Southern Utah, W, H, 0,Eastern Washington
Northern Arizona, W, H, 0,Eastern Washington
Montana St., L, A, 0,Eastern Washington
Montana, L, A, 0,Eastern Washington
Portland St., W, H, 0,Eastern Washington
Sacramento St., W, H, 0,Eastern Washington
Northern Arizona, W, A, 0,Eastern Washington
Southern Utah, W, A, 0,Eastern Washington
North Dakota, W, H, 0,Eastern Washington
Northern Colorado, W, H, 0,Eastern Washington
Sacramento St., W, A, 0,Eastern Washington
Portland St., L, A, 0,Eastern Washington
Idaho, L, A, 0,Eastern Washington
Idaho St., L, H, 0,Eastern Washington
Weber St., L, H, 0,Eastern Washington
Northern Arizona, W, N, 1,Eastern Washington
Idaho, L, N, 1,Eastern Washington
Pepperdine, W, H, 1,Eastern Washington
Nevada, L, A, 1,Eastern Washington
Colgate, L, H, 0,George Mason
Mercer, L, A, 0,George Mason
Mississippi, W, N, 0,George Mason
Oklahoma St., W, N, 0,George Mason
Virginia, L, N, 0,George Mason
Manhattan, L, A, 0,George Mason
Wright St., W, H, 0,George Mason
Towson, L, A, 0,George Mason
Penn, W, H, 0,George Mason
Northern Iowa, L, H, 0,George Mason
James Madison, L, A, 0,George Mason
Longwood, W, H, 0,George Mason
Wagner, W, H, 0,George Mason
VCU, L, A, 0,George Mason
St. Bonaventure, L, H, 0,George Mason
Davidson, L, A, 0,George Mason
Saint Joseph's, L, H, 0,George Mason
Saint Louis, W, A, 0,George Mason
Fordham, L, A, 0,George Mason
Duquesne, L, H, 0,George Mason
George Washington, L, H, 0,George Mason
Richmond, W, A, 0,George Mason
Dayton, L, H, 0,George Mason
Rhode Island, L, A, 0,George Mason
Davidson, W, H, 0,George Mason
Saint Louis, L, H, 0,George Mason
Massachusetts, L, A, 0,George Mason
VCU, W, H, 0,George Mason
La Salle, L, A, 0,George Mason
George Washington, L, A, 0,George Mason
Richmond, W, H, 0,George Mason
Saint Louis, L, N, 1,George Mason
Wisconsin, L, A, 0,North Dakota
Bowling Green, W, N, 0,North Dakota
Florida Gulf Coast, L, A, 0,North Dakota
Youngstown St., L, N, 0,North Dakota
Northern Iowa, L, H, 0,North Dakota
Bradley, W, A, 0,North Dakota
North Dakota St., L, H, 0,North Dakota
Kansas St., L, A, 0,North Dakota
Idaho, L, H, 0,North Dakota
Eastern Washington, W, H, 0,North Dakota
Weber St., L, A, 0,North Dakota
Idaho St., W, A, 0,North Dakota
Montana St., W, H, 0,North Dakota
Montana, L, H, 0,North Dakota
Northern Arizona, W, A, 0,North Dakota
Southern Utah, W, A, 0,North Dakota
Northern Colorado, L, A, 0,North Dakota
Idaho St., W, H, 0,North Dakota
Weber St., W, H, 0,North Dakota
Eastern Washington, L, A, 0,North Dakota
Idaho, L, A, 0,North Dakota
Northern Colorado, W, H, 0,North Dakota
Portland St., W, H, 0,North Dakota
Sacramento St., W, H, 0,North Dakota
Montana, L, A, 0,North Dakota
Montana St., L, A, 0,North Dakota
Southern Utah, W, N, 1,North Dakota
Idaho St., W, N, 1,North Dakota
Weber St., L, N, 1,North Dakota
UC Irvine, L, H, 1,North Dakota
Alabama A&M, L, H, 0,Tulane
Drake, W, H, 0,Tulane
Southern, L, A, 0,Tulane
Appalachian St., W, H, 0,Tulane
Mercer, L, N, 0,Tulane
Stephen F. Austin, W, N, 0,Tulane
Liberty, W, N, 0,Tulane
New Orleans, W, H, 0,Tulane
Georgia Tech, L, H, 0,Tulane
Prairie View A&M, W, H, 0,Tulane
North Carolina, L, A, 0,Tulane
Mississippi St., L, A, 0,Tulane
Southern Miss, W, H, 0,Tulane
Memphis, L, A, 0,Tulane
Connecticut, L, H, 0,Tulane
Houston, L, A, 0,Tulane
Tulsa, L, H, 0,Tulane
South Florida, W, A, 0,Tulane
SMU, L, H, 0,Tulane
Connecticut, L, A, 0,Tulane
Cincinnati, L, A, 0,Tulane
South Florida, L, H, 0,Tulane
Tulsa, L, A, 0,Tulane
UCF, L, H, 0,Tulane
East Carolina, W, A, 0,Tulane
Memphis, W, H, 0,Tulane
Houston, L, H, 0,Tulane
East Carolina, L, H, 0,Tulane
SMU, L, A, 0,Tulane
UCF, L, A, 0,Tulane
Temple, L, H, 0,Tulane
UCF, W, A, 1,Tulane
Houston, W, N, 1,Tulane
Memphis, L, N, 1,Tulane
Coppin St., W, H, 0,Eastern Kentucky
UNC Wilmington, L, A, 0,Eastern Kentucky
Ball St., W, H, 0,Eastern Kentucky
South Carolina St., W, H, 0,Eastern Kentucky
Longwood, W, H, 0,Eastern Kentucky
Southern Utah, W, H, 0,Eastern Kentucky
Western Kentucky, L, A, 0,Eastern Kentucky
Savannah St., W, A, 0,Eastern Kentucky
Kentucky, L, A, 0,Eastern Kentucky
Marshall, L, A, 0,Eastern Kentucky
Florida Atlantic, W, H, 0,Eastern Kentucky
East Tennessee St., L, A, 0,Eastern Kentucky
West Virginia, L, A, 0,Eastern Kentucky
Manhattan, W, H, 0,Eastern Kentucky
Austin Peay, W, A, 0,Eastern Kentucky
Tennessee Martin, L, H, 0,Eastern Kentucky
Southeast Missouri St., W, H, 0,Eastern Kentucky
Eastern Illinois, L, A, 0,Eastern Kentucky
SIU Edwardsville, L, A, 0,Eastern Kentucky
Jacksonville St., W, H, 0,Eastern Kentucky
Tennessee Tech, L, H, 0,Eastern Kentucky
Murray St., L, H, 0,Eastern Kentucky
Morehead St., L, H, 0,Eastern Kentucky
Tennessee St., W, A, 0,Eastern Kentucky
Belmont, W, A, 0,Eastern Kentucky
Morehead St., L, A, 0,Eastern Kentucky
Tennessee St., L, H, 0,Eastern Kentucky
Belmont, L, H, 0,Eastern Kentucky
Jacksonville St., W, A, 0,Eastern Kentucky
Tennessee Tech, L, A, 0,Eastern Kentucky
Kentucky, L, A, 0,NJIT
South Florida, W, A, 0,NJIT
Boston University, W, H, 0,NJIT
Lafayette, W, H, 0,NJIT
Providence, L, A, 0,NJIT
Albany, L, A, 0,NJIT
UMass Lowell, W, H, 0,NJIT
Kent St., L, H, 0,NJIT
St. Francis NY, W, A, 0,NJIT
Columbia, L, A, 0,NJIT
St. John's, W, A, 0,NJIT
Stony Brook, L, H, 0,NJIT
St. Francis PA, W, A, 0,NJIT
UMBC, W, H, 0,NJIT
Yale, L, A, 0,NJIT
USC Upstate, L, H, 0,NJIT
Florida Gulf Coast, L, A, 0,NJIT
Stetson, W, A, 0,NJIT
Jacksonville, W, H, 0,NJIT
North Florida, L, H, 0,NJIT
Lipscomb, L, H, 0,NJIT
Kennesaw St., W, A, 0,NJIT
Lipscomb, W, A, 0,NJIT
Kennesaw St., W, H, 0,NJIT
Stetson, W, H, 0,NJIT
Florida Gulf Coast, W, H, 0,NJIT
North Florida, L, A, 0,NJIT
Jacksonville, W, A, 0,NJIT
USC Upstate, L, A, 0,NJIT
Stetson, L, H, 1,NJIT
Army, W, H, 1,NJIT
Boston University, W, H, 1,NJIT
UT Arlington, W, H, 1,NJIT
Columbia, L, A, 1,NJIT
UNLV, L, A, 0,Cal Poly
UCLA, L, A, 0,Cal Poly
Austin Peay, W, N, 0,Cal Poly
UMBC, W, A, 0,Cal Poly
IPFW, L, H, 0,Cal Poly
Fresno St., W, H, 0,Cal Poly
Saint Mary's, L, A, 0,Cal Poly
USC, L, A, 0,Cal Poly
Texas A&M Corpus Chris, L, A, 0,Cal Poly
UTSA, W, A, 0,Cal Poly
Texas A&M, L, A, 0,Cal Poly
Hawaii, L, A, 0,Cal Poly
UC Santa Barbara, L, H, 0,Cal Poly
Long Beach St., W, H, 0,Cal Poly
Cal St. Northridge, L, A, 0,Cal Poly
Cal St. Fullerton, W, A, 0,Cal Poly
UC Riverside, L, H, 0,Cal Poly
UC Davis, L, A, 0,Cal Poly
UC Irvine, L, H, 0,Cal Poly
Hawaii, L, H, 0,Cal Poly
Long Beach St., L, A, 0,Cal Poly
UC Riverside, W, A, 0,Cal Poly
UC Davis, W, H, 0,Cal Poly
Cal St. Northridge, L, H, 0,Cal Poly
Cal St. Fullerton, L, H, 0,Cal Poly
UC Irvine, L, A, 0,Cal Poly
UC Santa Barbara, L, A, 0,Cal Poly
UC Irvine, L, N, 1,Cal Poly
Florida, L, H, 0,Navy
College of Charleston, L, H, 0,Navy
USC Upstate, W, A, 0,Navy
UMBC, W, A, 0,Navy
UNC Greensboro, W, A, 0,Navy
Jacksonville, W, N, 0,Navy
IPFW, W, N, 0,Navy
Penn, W, A, 0,Navy
Oregon, L, N, 0,Navy
VMI, W, A, 0,Navy
USC Upstate, L, H, 0,Navy
Furman, W, H, 0,Navy
Bucknell, L, A, 0,Navy
Holy Cross, W, H, 0,Navy
Boston University, W, A, 0,Navy
Colgate, W, A, 0,Navy
Loyola MD, W, H, 0,Navy
Lafayette, W, H, 0,Navy
Lehigh, W, A, 0,Navy
American, L, H, 0,Navy
Holy Cross, L, A, 0,Navy
Army, W, A, 0,Navy
Boston University, L, H, 0,Navy
Colgate, L, H, 0,Navy
Loyola MD, W, A, 0,Navy
Lafayette, W, A, 0,Navy
Lehigh, L, H, 0,Navy
Army, L, H, 0,Navy
American, L, A, 0,Navy
Bucknell, L, H, 0,Navy
Lafayette, W, H, 1,Navy
Lehigh, L, A, 1,Navy
Illinois Chicago, W, A, 0,San Francisco
Rice, W, H, 0,San Francisco
Fresno St., L, A, 0,San Francisco
UC Riverside, W, H, 0,San Francisco
UC Santa Barbara, L, H, 0,San Francisco
Delaware St., W, H, 0,San Francisco
Eastern Washington, L, H, 0,San Francisco
Montana, L, A, 0,San Francisco
Cal St. Northridge, W, H, 0,San Francisco
Coppin St., W, H, 0,San Francisco
Saint Mary's, L, A, 0,San Francisco
Pacific, W, H, 0,San Francisco
Portland, W, H, 0,San Francisco
Gonzaga, L, H, 0,San Francisco
San Diego, W, A, 0,San Francisco
BYU, L, A, 0,San Francisco
Loyola Marymount, L, H, 0,San Francisco
Pepperdine, L, H, 0,San Francisco
Santa Clara, W, A, 0,San Francisco
Portland, W, A, 0,San Francisco
Gonzaga, L, A, 0,San Francisco
Santa Clara, W, H, 0,San Francisco
BYU, L, H, 0,San Francisco
San Diego, W, H, 0,San Francisco
Pepperdine, W, A, 0,San Francisco
Loyola Marymount, L, A, 0,San Francisco
Pacific, L, A, 0,San Francisco
Saint Mary's, L, H, 0,San Francisco
Pepperdine, L, N, 1,San Francisco
UC Davis, L, A, 0,Portland
Colorado, L, A, 0,Portland
Abilene Christian, W, H, 0,Portland
Alcorn St., W, H, 0,Portland
Colorado St., L, N, 0,Portland
Southern Illinois, L, N, 0,Portland
Portland St., W, A, 0,Portland
Boise St., L, H, 0,Portland
Idaho St., L, H, 0,Portland
Sacramento St., W, H, 0,Portland
Weber St., L, H, 0,Portland
Cal St. Fullerton, W, H, 0,Portland
Loyola Marymount, W, H, 0,Portland
Pepperdine, W, H, 0,Portland
San Francisco, L, A, 0,Portland
Santa Clara, L, A, 0,Portland
Gonzaga, L, A, 0,Portland
San Diego, L, H, 0,Portland
BYU, W, H, 0,Portland
Pacific, L, A, 0,Portland
Saint Mary's, L, A, 0,Portland
San Francisco, L, H, 0,Portland
Santa Clara, L, H, 0,Portland
Pepperdine, W, A, 0,Portland
Loyola Marymount, W, A, 0,Portland
Gonzaga, L, H, 0,Portland
Saint Mary's, L, H, 0,Portland
Pacific, W, H, 0,Portland
BYU, L, A, 0,Portland
San Diego, L, A, 0,Portland
Gonzaga, L, N, 1,Portland
Indiana St., W, A, 0,IUPUI
Marquette, L, A, 0,IUPUI
North Carolina St., L, A, 0,IUPUI
Kennesaw St., L, A, 0,IUPUI
South Alabama, L, N, 0,IUPUI
Georgia St., L, A, 0,IUPUI
Ball St., L, A, 0,IUPUI
Miami OH, W, H, 0,IUPUI
Purdue, L, A, 0,IUPUI
Missouri St., L, A, 0,IUPUI
Creighton, L, A, 0,IUPUI
Southern Utah, W, H, 0,IUPUI
Memphis, L, A, 0,IUPUI
Butler, L, A, 0,IUPUI
South Dakota, W, A, 0,IUPUI
Nebraska Omaha, L, A, 0,IUPUI
South Dakota St., W, H, 0,IUPUI
Western Illinois, W, A, 0,IUPUI
Oral Roberts, L, H, 0,IUPUI
Denver, W, H, 0,IUPUI
IPFW, W, A, 0,IUPUI
Western Illinois, W, H, 0,IUPUI
North Dakota St., W, H, 0,IUPUI
Denver, L, A, 0,IUPUI
South Dakota St., L, A, 0,IUPUI
Oral Roberts, L, A, 0,IUPUI
Nebraska Omaha, W, H, 0,IUPUI
North Dakota St., L, A, 0,IUPUI
South Dakota, L, H, 0,IUPUI
IPFW, W, H, 0,IUPUI
North Dakota St., L, N, 1,IUPUI
Yale, L, N, 0,Fairfield
North Carolina, L, A, 0,Fairfield
Northwestern, L, A, 0,Fairfield
Sacred Heart, W, H, 0,Fairfield
Maryland Eastern Shore, W, A, 0,Fairfield
Columbia, W, H, 0,Fairfield
Iona, L, A, 0,Fairfield
