opponent, outcome, home/away, tourn, team1
Fairleigh Dickinson, L, H, 0,Mount St. Mary's
St. Francis NY, W, A, 0,Mount St. Mary's
Memphis, L, A, 0,Tennessee Tech
Presbyterian, L, H, 0,Tennessee Tech
Savannah St., L, A, 0,Tennessee Tech
North Carolina, L, A, 0,Tennessee Tech
Michigan St., L, A, 0,Tennessee Tech
Louisiana Monroe, W, H, 0,Tennessee Tech
Winthrop, L, H, 0,Tennessee Tech
Chattanooga, L, A, 0,Tennessee Tech
Kennesaw St., L, A, 0,Tennessee Tech
Savannah St., W, H, 0,Tennessee Tech
Tennessee, L, A, 0,Tennessee Tech
Tennessee St., W, A, 0,Tennessee Tech
Belmont, L, A, 0,Tennessee Tech
SIU Edwardsville, W, H, 0,Tennessee Tech
Eastern Illinois, L, H, 0,Tennessee Tech
Tennessee St., L, H, 0,Tennessee Tech
Jacksonville St., L, A, 0,Tennessee Tech
Morehead St., L, A, 0,Tennessee Tech
Eastern Kentucky, W, A, 0,Tennessee Tech
Austin Peay, L, H, 0,Tennessee Tech
Murray St., L, H, 0,Tennessee Tech
Southeast Missouri St., L, A, 0,Tennessee Tech
Tennessee Martin, L, A, 0,Tennessee Tech
Jacksonville St., L, H, 0,Tennessee Tech
Belmont, L, H, 0,Tennessee Tech
Eastern Kentucky, L, H, 0,Tennessee Tech
Morehead St., L, H, 0,Tennessee Tech
SIU Edwardsville, L, A, 0,Tennessee Tech
Eastern Illinois, W, A, 0,Tennessee Tech
Elon, L, H, 0,Manhattan
UMBC, L, A, 0,Manhattan
Coastal Carolina, W, N, 0,Manhattan
Northern Kentucky, L, A, 0,Manhattan
UNC Asheville, W, N, 0,Manhattan
George Washington, L, A, 0,Manhattan
Fordham, L, H, 0,Manhattan
Stony Brook, L, H, 0,Manhattan
Hofstra, L, H, 0,Manhattan
Connecticut, L, A, 0,Manhattan
Albany, L, A, 0,Manhattan
St. Francis NY, L, A, 0,Manhattan
Quinnipiac, L, H, 0,Manhattan
Niagara, W, H, 0,Manhattan
Marist, L, A, 0,Manhattan
Monmouth, L, A, 0,Manhattan
Saint Peter's, W, A, 0,Manhattan
Rider, L, A, 0,Manhattan
Marist, L, H, 0,Manhattan
Siena, L, A, 0,Manhattan
Fairfield, W, H, 0,Manhattan
Saint Peter's, W, H, 0,Manhattan
Rider, W, H, 0,Manhattan
Siena, L, H, 0,Manhattan
Niagara, W, A, 0,Manhattan
Canisius, W, A, 0,Manhattan
Iona, L, H, 0,Manhattan
Fairfield, L, A, 0,Manhattan
Monmouth, L, H, 0,Manhattan
Quinnipiac, W, A, 0,Manhattan
Fairfield, W, N, 1,Manhattan
Canisius, L, N, 1,Manhattan
Rhode Island, L, A, 0,Bryant
Seattle, L, A, 0,Bryant
Saint Peter's, W, H, 0,Bryant
Navy, L, A, 0,Bryant
Brown, L, A, 0,Bryant
Yale, L, H, 0,Bryant
New Hampshire, W, H, 0,Bryant
Columbia, L, A, 0,Bryant
Hartford, L, H, 0,Bryant
Dartmouth, W, H, 0,Bryant
Iowa, L, A, 0,Bryant
St. Francis NY, W, H, 0,Bryant
LIU Brooklyn, L, H, 0,Bryant
Mount St. Mary's, W, A, 0,Bryant
Sacred Heart, L, A, 0,Bryant
Robert Morris, L, H, 0,Bryant
St. Francis PA, W, H, 0,Bryant
Central Connecticut, W, H, 0,Bryant
Fairleigh Dickinson, L, H, 0,Bryant
Wagner, W, A, 0,Bryant
Central Connecticut, L, A, 0,Bryant
Robert Morris, L, A, 0,Bryant
St. Francis PA, L, A, 0,Bryant
Sacred Heart, L, H, 0,Bryant
Fairleigh Dickinson, L, A, 0,Bryant
Wagner, W, H, 0,Bryant
Mount St. Mary's, W, H, 0,Bryant
St. Francis NY, L, A, 0,Bryant
LIU Brooklyn, L, A, 0,Bryant
St. Francis PA, L, A, 1,Bryant
Missouri St., L, A, 0,Stetson
USC, L, A, 0,Stetson
Southeastern Louisiana, L, A, 0,Stetson
Robert Morris, L, H, 0,Stetson
VMI, L, H, 0,Stetson
Bethune Cookman, L, A, 0,Stetson
South Florida, L, A, 0,Stetson
Duke, L, A, 0,Stetson
Western Illinois, W, H, 0,Stetson
Marist, L, H, 0,Stetson
UCF, L, A, 0,Stetson
UNC Asheville, W, H, 0,Stetson
Longwood, L, A, 0,Stetson
Liberty, L, H, 0,Stetson
Lipscomb, L, A, 0,Stetson
North Florida, L, H, 0,Stetson
North Alabama, L, A, 0,Stetson
Florida Gulf Coast, L, A, 0,Stetson
NJIT, L, H, 0,Stetson
Lipscomb, L, H, 0,Stetson
Jacksonville, L, A, 0,Stetson
Kennesaw St., W, H, 0,Stetson
Liberty, L, A, 0,Stetson
Jacksonville, L, H, 0,Stetson
Florida Gulf Coast, W, H, 0,Stetson
NJIT, L, A, 0,Stetson
North Alabama, W, H, 0,Stetson
North Florida, L, A, 0,Stetson
Kennesaw St., L, A, 0,Stetson
Hawaii, L, A, 0,Portland
North Texas, L, N, 0,Portland
Cal St. Northridge, W, A, 0,Portland
USC Upstate, W, H, 0,Portland
Cal Poly, W, H, 0,Portland
Texas St., L, H, 0,Portland
Colorado, L, A, 0,Portland
Portland St., L, A, 0,Portland
Sacramento St., W, H, 0,Portland
Grambling St., L, H, 0,Portland
Seattle, L, H, 0,Portland
Florida A&M, W, H, 0,Portland
Cal St. Fullerton, L, A, 0,Portland
Loyola Marymount, L, A, 0,Portland
BYU, L, A, 0,Portland
Pacific, L, H, 0,Portland
San Diego, L, H, 0,Portland
Gonzaga, L, H, 0,Portland
San Francisco, L, A, 0,Portland
Pacific, L, A, 0,Portland
Pepperdine, L, H, 0,Portland
Santa Clara, L, A, 0,Portland
BYU, L, H, 0,Portland
Loyola Marymount, L, H, 0,Portland
San Francisco, L, H, 0,Portland
San Diego, L, A, 0,Portland
Pepperdine, L, A, 0,Portland
Saint Mary's, L, A, 0,Portland
Santa Clara, L, H, 0,Portland
San Diego, L, N, 1,Portland
Iowa St., L, A, 0,Alabama St.
South Dakota St., L, A, 0,Alabama St.
Iowa, L, A, 0,Alabama St.
Akron, L, A, 0,Alabama St.
Boise St., L, A, 0,Alabama St.
Utah St., L, A, 0,Alabama St.
Sam Houston St., L, A, 0,Alabama St.
Liberty, L, N, 0,Alabama St.
Campbell, L, N, 0,Alabama St.
Grambling St., W, H, 0,Alabama St.
Jackson St., W, H, 0,Alabama St.
Arkansas Pine Bluff, L, A, 0,Alabama St.
Mississippi Valley St., W, A, 0,Alabama St.
Alabama A&M, W, A, 0,Alabama St.
Alcorn St., W, H, 0,Alabama St.
Southern, W, H, 0,Alabama St.
Texas Southern, L, A, 0,Alabama St.
Prairie View A&M, L, A, 0,Alabama St.
Arkansas Pine Bluff, L, H, 0,Alabama St.
Mississippi Valley St., W, H, 0,Alabama St.
Alabama A&M, W, H, 0,Alabama St.
Alcorn St., L, A, 0,Alabama St.
Southern, W, A, 0,Alabama St.
Texas Southern, L, H, 0,Alabama St.
Prairie View A&M, L, H, 0,Alabama St.
Grambling St., L, A, 0,Alabama St.
Jackson St., L, A, 0,Alabama St.
Jackson St., W, A, 1,Alabama St.
Texas Southern, L, N, 1,Alabama St.
Gonzaga, L, A, 0,Idaho St.
Boise St., W, A, 0,Idaho St.
Pacific, L, H, 0,Idaho St.
Pepperdine, L, A, 0,Idaho St.
Santa Clara, W, A, 0,Idaho St.
Utah Valley, L, A, 0,Idaho St.
UC Santa Barbara, L, A, 0,Idaho St.
Idaho, W, A, 0,Idaho St.
Eastern Washington, L, A, 0,Idaho St.
Southern Utah, W, H, 0,Idaho St.
Northern Arizona, L, H, 0,Idaho St.
Sacramento St., W, A, 0,Idaho St.
Weber St., L, A, 0,Idaho St.
Northern Colorado, L, H, 0,Idaho St.
Montana, L, A, 0,Idaho St.
Montana St., L, A, 0,Idaho St.
Sacramento St., L, H, 0,Idaho St.
Portland St., W, H, 0,Idaho St.
Northern Arizona, W, A, 0,Idaho St.
Southern Utah, L, A, 0,Idaho St.
Montana St., L, H, 0,Idaho St.
Montana, L, H, 0,Idaho St.
Portland St., L, A, 0,Idaho St.
Northern Colorado, L, A, 0,Idaho St.
Weber St., W, H, 0,Idaho St.
Eastern Washington, L, H, 0,Idaho St.
Idaho, W, H, 0,Idaho St.
Southern Utah, L, N, 1,Idaho St.
Pacific, L, H, 0,SIU Edwardsville
Winthrop, L, H, 0,SIU Edwardsville
Valparaiso, L, A, 0,SIU Edwardsville
Incarnate Word, W, H, 0,SIU Edwardsville
Western Illinois, L, A, 0,SIU Edwardsville
Southern Illinois, L, H, 0,SIU Edwardsville
Drake, L, A, 0,SIU Edwardsville
Washington St., L, A, 0,SIU Edwardsville
Cal St. Northridge, L, N, 0,SIU Edwardsville
Northern Colorado, W, N, 0,SIU Edwardsville
Southeast Missouri St., W, H, 0,SIU Edwardsville
Eastern Illinois, L, A, 0,SIU Edwardsville
Tennessee Tech, L, A, 0,SIU Edwardsville
Jacksonville St., L, A, 0,SIU Edwardsville
Austin Peay, L, H, 0,SIU Edwardsville
Murray St., L, H, 0,SIU Edwardsville
Southeast Missouri St., W, A, 0,SIU Edwardsville
Tennessee Martin, L, A, 0,SIU Edwardsville
Morehead St., W, H, 0,SIU Edwardsville
Eastern Kentucky, W, H, 0,SIU Edwardsville
Austin Peay, L, A, 0,SIU Edwardsville
Murray St., L, A, 0,SIU Edwardsville
Eastern Illinois, L, H, 0,SIU Edwardsville
Tennessee Martin, L, H, 0,SIU Edwardsville
Tennessee St., W, A, 0,SIU Edwardsville
Belmont, L, A, 0,SIU Edwardsville
Tennessee Tech, W, H, 0,SIU Edwardsville
Jacksonville St., L, H, 0,SIU Edwardsville
Morehead St., L, N, 1,SIU Edwardsville
Cornell, L, H, 0,Binghamton
NJIT, L, H, 0,Binghamton
Northwestern, L, A, 0,Binghamton
Colgate, L, A, 0,Binghamton
Sacred Heart, W, H, 0,Binghamton
Army, L, A, 0,Binghamton
Morgan St., L, A, 0,Binghamton
Loyola MD, L, H, 0,Binghamton
Youngstown St., L, H, 0,Binghamton
Notre Dame, L, A, 0,Binghamton
LIU Brooklyn, W, A, 0,Binghamton
Michigan, L, A, 0,Binghamton
Columbia, L, H, 0,Binghamton
New Hampshire, W, H, 0,Binghamton
Stony Brook, L, A, 0,Binghamton
UMBC, L, A, 0,Binghamton
Vermont, L, A, 0,Binghamton
UMass Lowell, L, H, 0,Binghamton
Maine, W, H, 0,Binghamton
Hartford, L, A, 0,Binghamton
Albany, L, A, 0,Binghamton
Stony Brook, L, H, 0,Binghamton
New Hampshire, W, A, 0,Binghamton
UMBC, L, H, 0,Binghamton
UMass Lowell, W, A, 0,Binghamton
Vermont, L, H, 0,Binghamton
Hartford, L, H, 0,Binghamton
Maine, W, A, 0,Binghamton
Albany, L, H, 0,Binghamton
Stony Brook, W, A, 1,Binghamton
Vermont, L, A, 1,Binghamton
Saint Mary's, L, A, 0,McNeese St.
Arizona St., L, A, 0,McNeese St.
SMU, L, A, 0,McNeese St.
North Carolina Central, L, A, 0,McNeese St.
Mississippi St., L, A, 0,McNeese St.
North Carolina Central, W, H, 0,McNeese St.
UMKC, L, A, 0,McNeese St.
Louisiana, L, H, 0,McNeese St.
UT Rio Grande Valley, L, A, 0,McNeese St.
Incarnate Word, W, A, 0,McNeese St.
Northwestern St., L, A, 0,McNeese St.
Abilene Christian, L, H, 0,McNeese St.
New Orleans, L, A, 0,McNeese St.
Nicholls St., W, H, 0,McNeese St.
Southeastern Louisiana, L, H, 0,McNeese St.
Houston Baptist, W, H, 0,McNeese St.
Lamar, L, H, 0,McNeese St.
Sam Houston St., L, A, 0,McNeese St.
Northwestern St., L, H, 0,McNeese St.
Stephen F. Austin, L, A, 0,McNeese St.
Southeastern Louisiana, L, A, 0,McNeese St.
Central Arkansas, W, H, 0,McNeese St.
New Orleans, L, H, 0,McNeese St.
Nicholls St., W, A, 0,McNeese St.
Houston Baptist, L, A, 0,McNeese St.
Texas A&M Corpus Chris, L, H, 0,McNeese St.
Lamar, L, A, 0,McNeese St.
Arizona, L, A, 0,Cal Poly
Washington St., L, A, 0,Cal Poly
Texas St., L, N, 0,Cal Poly
Portland, L, A, 0,Cal Poly
USC Upstate, W, N, 0,Cal Poly
Fresno St., L, A, 0,Cal Poly
Bethune Cookman, W, H, 0,Cal Poly
California, L, A, 0,Cal Poly
Cal St. Bakersfield, L, A, 0,Cal Poly
UT Arlington, L, H, 0,Cal Poly
Siena, L, A, 0,Cal Poly
UC Santa Barbara, L, A, 0,Cal Poly
Cal St. Northridge, L, H, 0,Cal Poly
UC Davis, L, A, 0,Cal Poly
UC Riverside, L, H, 0,Cal Poly
Cal St. Fullerton, L, H, 0,Cal Poly
UC Riverside, W, A, 0,Cal Poly
Cal St. Northridge, L, A, 0,Cal Poly
UC Davis, L, H, 0,Cal Poly
Long Beach St., L, H, 0,Cal Poly
Hawaii, L, A, 0,Cal Poly
UC Irvine, L, A, 0,Cal Poly
Hawaii, W, H, 0,Cal Poly
Cal St. Fullerton, L, A, 0,Cal Poly
Long Beach St., L, A, 0,Cal Poly
UC Irvine, L, H, 0,Cal Poly
UC Santa Barbara, L, H, 0,Cal Poly
Villanova, L, A, 0,Morgan St.
St. Francis PA, L, A, 0,Morgan St.
DePaul, L, A, 0,Morgan St.
Navy, W, H, 0,Morgan St.
Mount St. Mary's, W, H, 0,Morgan St.
George Mason, L, A, 0,Morgan St.
Virginia, L, A, 0,Morgan St.
Binghamton, W, H, 0,Morgan St.
Towson, W, N, 0,Morgan St.
Old Dominion, L, A, 0,Morgan St.
Cal St. Northridge, L, A, 0,Morgan St.
Maryland Eastern Shore, W, H, 0,Morgan St.
Savannah St., L, H, 0,Morgan St.
South Carolina St., L, H, 0,Morgan St.
Howard, W, A, 0,Morgan St.
North Carolina A&T, L, A, 0,Morgan St.
North Carolina Central, L, A, 0,Morgan St.
Bethune Cookman, W, H, 0,Morgan St.
Florida A&M, L, H, 0,Morgan St.
Coppin St., L, A, 0,Morgan St.
South Carolina St., L, A, 0,Morgan St.
Savannah St., L, A, 0,Morgan St.
Norfolk St., L, H, 0,Morgan St.
Howard, L, H, 0,Morgan St.
Delaware St., W, A, 0,Morgan St.
Maryland Eastern Shore, L, A, 0,Morgan St.
Coppin St., L, H, 0,Morgan St.
Coppin St., L, N, 1,Morgan St.
South Carolina, L, A, 0,USC Upstate
VMI, L, A, 0,USC Upstate
Portland, L, A, 0,USC Upstate
Texas St., L, N, 0,USC Upstate
Cal Poly, L, N, 0,USC Upstate
Gardner Webb, L, H, 0,USC Upstate
Western Michigan, W, A, 0,USC Upstate
Eastern Kentucky, L, A, 0,USC Upstate
Furman, L, H, 0,USC Upstate
South Carolina St., W, H, 0,USC Upstate
North Carolina St., L, A, 0,USC Upstate
Georgia Tech, L, A, 0,USC Upstate
Presbyterian, L, A, 0,USC Upstate
Radford, L, H, 0,USC Upstate
Gardner Webb, L, A, 0,USC Upstate
High Point, L, A, 0,USC Upstate
Winthrop, L, H, 0,USC Upstate
Presbyterian, L, H, 0,USC Upstate
Hampton, L, A, 0,USC Upstate
Longwood, W, H, 0,USC Upstate
UNC Asheville, L, A, 0,USC Upstate
Charleston Southern, L, H, 0,USC Upstate
Campbell, L, A, 0,USC Upstate
UNC Asheville, L, H, 0,USC Upstate
Longwood, L, A, 0,USC Upstate
Charleston Southern, L, A, 0,USC Upstate
Campbell, L, H, 0,USC Upstate
Hampton, L, H, 0,USC Upstate
Charleston Southern, L, A, 1,USC Upstate
Alabama, L, A, 0,Southern
Baylor, L, A, 0,Southern
Louisville, L, A, 0,Southern
George Mason, L, A, 0,Southern
Western Michigan, L, N, 0,Southern
North Carolina Central, L, N, 0,Southern
Louisiana, L, A, 0,Southern
South Dakota St., L, A, 0,Southern
Iowa St., L, A, 0,Southern
Northwestern St., L, N, 0,Southern
Cal Baptist, L, H, 0,Southern
Marquette, L, A, 0,Southern
Prairie View A&M, L, H, 0,Southern
Texas Southern, L, H, 0,Southern
Grambling St., L, A, 0,Southern
Jackson St., L, A, 0,Southern
Arkansas Pine Bluff, W, H, 0,Southern
Mississippi Valley St., W, H, 0,Southern
Alabama A&M, L, A, 0,Southern
Alabama St., L, A, 0,Southern
Alcorn St., L, A, 0,Southern
Grambling St., L, H, 0,Southern
Jackson St., W, H, 0,Southern
Arkansas Pine Bluff, L, A, 0,Southern
Mississippi Valley St., L, A, 0,Southern
Alabama A&M, W, H, 0,Southern
Alabama St., L, H, 0,Southern
Alcorn St., W, H, 0,Southern
Prairie View A&M, L, A, 0,Southern
Texas Southern, W, A, 0,Southern
Texas Southern, L, A, 1,Southern
Denver, L, A, 0,Maine
Utah, L, A, 0,Maine
San Francisco, L, A, 0,Maine
North Carolina St., L, A, 0,Maine
North Texas, L, A, 0,Maine
Quinnipiac, L, A, 0,Maine
Princeton, L, H, 0,Maine
Saint Peter's, L, A, 0,Maine
Fordham, W, H, 0,Maine
Dartmouth, L, A, 0,Maine
Duquesne, L, A, 0,Maine
Central Connecticut, L, H, 0,Maine
Rutgers, L, A, 0,Maine
Brown, L, A, 0,Maine
UMBC, L, A, 0,Maine
Vermont, L, H, 0,Maine
Albany, W, A, 0,Maine
Hartford, L, H, 0,Maine
Stony Brook, L, H, 0,Maine
Binghamton, L, A, 0,Maine
UMass Lowell, W, A, 0,Maine
New Hampshire, W, H, 0,Maine
Vermont, L, A, 0,Maine
UMBC, L, H, 0,Maine
Hartford, L, A, 0,Maine
Albany, L, H, 0,Maine
Stony Brook, L, A, 0,Maine
UMass Lowell, L, H, 0,Maine
Binghamton, L, H, 0,Maine
New Hampshire, L, A, 0,Maine
Vermont, L, A, 1,Maine
Tulsa, L, A, 0,South Carolina St.
Charleston Southern, L, A, 0,South Carolina St.
Cleveland St., L, A, 0,South Carolina St.
Ohio St., L, A, 0,South Carolina St.
Purdue Fort Wayne, L, A, 0,South Carolina St.
Samford, L, A, 0,South Carolina St.
Charleston, L, A, 0,South Carolina St.
Jacksonville, L, A, 0,South Carolina St.
Virginia Tech, L, A, 0,South Carolina St.
Liberty, L, A, 0,South Carolina St.
USC Upstate, L, A, 0,South Carolina St.
Miami OH, L, A, 0,South Carolina St.
Cincinnati, L, A, 0,South Carolina St.
Presbyterian, L, H, 0,South Carolina St.
North Carolina A&T, L, H, 0,South Carolina St.
Morgan St., W, A, 0,South Carolina St.
Coppin St., W, A, 0,South Carolina St.
Howard, L, H, 0,South Carolina St.
Norfolk St., L, H, 0,South Carolina St.
Savannah St., L, A, 0,South Carolina St.
Maryland Eastern Shore, L, A, 0,South Carolina St.
Delaware St., L, A, 0,South Carolina St.
Morgan St., W, H, 0,South Carolina St.
Coppin St., W, H, 0,South Carolina St.
Bethune Cookman, L, H, 0,South Carolina St.
Florida A&M, W, H, 0,South Carolina St.
North Carolina A&T, L, A, 0,South Carolina St.
North Carolina Central, L, A, 0,South Carolina St.
Bethune Cookman, L, A, 0,South Carolina St.
Savannah St., L, H, 0,South Carolina St.
Maryland Eastern Shore, W, N, 1,South Carolina St.
Norfolk St., L, A, 1,South Carolina St.
Kansas St., L, A, 0,Kennesaw St.
Samford, L, A, 0,Kennesaw St.
Missouri, L, N, 0,Kennesaw St.
Old Dominion, L, N, 0,Kennesaw St.
Eastern Kentucky, L, N, 0,Kennesaw St.
Belmont, L, H, 0,Kennesaw St.
Georgia, L, A, 0,Kennesaw St.
Hofstra, L, H, 0,Kennesaw St.
Gardner Webb, L, A, 0,Kennesaw St.
Tennessee Tech, W, H, 0,Kennesaw St.
Elon, L, H, 0,Kennesaw St.
Georgia Tech, L, A, 0,Kennesaw St.
Yale, L, A, 0,Kennesaw St.
NJIT, L, A, 0,Kennesaw St.
Jacksonville, L, H, 0,Kennesaw St.
Liberty, L, H, 0,Kennesaw St.
Florida Gulf Coast, L, H, 0,Kennesaw St.
Lipscomb, L, A, 0,Kennesaw St.
North Alabama, L, A, 0,Kennesaw St.
North Florida, W, H, 0,Kennesaw St.
Stetson, L, A, 0,Kennesaw St.
Jacksonville, L, A, 0,Kennesaw St.
NJIT, W, H, 0,Kennesaw St.
North Florida, L, A, 0,Kennesaw St.
Lipscomb, L, H, 0,Kennesaw St.
North Alabama, L, H, 0,Kennesaw St.
Florida Gulf Coast, L, A, 0,Kennesaw St.
Liberty, L, A, 0,Kennesaw St.
Stetson, W, H, 0,Kennesaw St.
Lipscomb, L, A, 1,Kennesaw St.
Texas A&M, L, A, 0,Savannah St.
Georgia, L, A, 0,Savannah St.
Tennessee Tech, W, H, 0,Savannah St.
Gardner Webb, L, H, 0,Savannah St.
Kent St., L, A, 0,Savannah St.
Alcorn St., W, N, 0,Savannah St.
Liberty, L, A, 0,Savannah St.
Vanderbilt, L, A, 0,Savannah St.
Gardner Webb, L, A, 0,Savannah St.
South Dakota St., L, A, 0,Savannah St.
Wisconsin, L, A, 0,Savannah St.
Tennessee Tech, L, A, 0,Savannah St.
Iowa, L, A, 0,Savannah St.
Coppin St., L, A, 0,Savannah St.
Morgan St., W, A, 0,Savannah St.
Florida A&M, L, A, 0,Savannah St.
Norfolk St., L, H, 0,Savannah St.
South Carolina St., W, H, 0,Savannah St.
North Carolina Central, L, H, 0,Savannah St.
Delaware St., W, A, 0,Savannah St.
Maryland Eastern Shore, W, A, 0,Savannah St.
Coppin St., W, H, 0,Savannah St.
Morgan St., W, H, 0,Savannah St.
Florida A&M, L, H, 0,Savannah St.
Bethune Cookman, W, H, 0,Savannah St.
North Carolina Central, L, A, 0,Savannah St.
North Carolina A&T, L, A, 0,Savannah St.
Howard, L, H, 0,Savannah St.
South Carolina St., W, A, 0,Savannah St.
Delaware St., L, N, 1,Savannah St.
SMU, L, A, 0,Northwestern St.
BYU, L, A, 0,Northwestern St.
Rice, L, A, 0,Northwestern St.
Houston, L, A, 0,Northwestern St.
Alabama A&M, W, H, 0,Northwestern St.
Louisiana Monroe, L, H, 0,Northwestern St.
UTEP, L, A, 0,Northwestern St.
Texas A&M, L, A, 0,Northwestern St.
Texas Tech, L, A, 0,Northwestern St.
Southern, W, N, 0,Northwestern St.
Nicholls St., L, H, 0,Northwestern St.
McNeese St., W, H, 0,Northwestern St.
Texas A&M Corpus Chris, L, H, 0,Northwestern St.
Stephen F. Austin, W, A, 0,Northwestern St.
Abilene Christian, L, A, 0,Northwestern St.
Sam Houston St., L, H, 0,Northwestern St.
Southeastern Louisiana, L, H, 0,Northwestern St.
New Orleans, L, A, 0,Northwestern St.
Central Arkansas, W, A, 0,Northwestern St.
New Orleans, L, H, 0,Northwestern St.
McNeese St., W, A, 0,Northwestern St.
Lamar, L, A, 0,Northwestern St.
Stephen F. Austin, W, H, 0,Northwestern St.
Houston Baptist, L, A, 0,Northwestern St.
Incarnate Word, W, H, 0,Northwestern St.
Southeastern Louisiana, L, A, 0,Northwestern St.
Nicholls St., L, A, 0,Northwestern St.
Central Arkansas, L, H, 0,Northwestern St.
Wisconsin, L, A, 0,Coppin St.
Dayton, L, A, 0,Coppin St.
Navy, L, A, 0,Coppin St.
Virginia, L, A, 0,Coppin St.
Rider, L, A, 0,Coppin St.
Wofford, L, A, 0,Coppin St.
Charleston Southern, L, N, 0,Coppin St.
James Madison, L, A, 0,Coppin St.
UMBC, L, H, 0,Coppin St.
Richmond, L, A, 0,Coppin St.
Tennessee St., L, H, 0,Coppin St.
UNC Greensboro, L, A, 0,Coppin St.
Louisiana Monroe, L, A, 0,Coppin St.
Houston, L, A, 0,Coppin St.
Notre Dame, L, A, 0,Coppin St.
Savannah St., W, H, 0,Coppin St.
Delaware St., W, A, 0,Coppin St.
Norfolk St., L, H, 0,Coppin St.
South Carolina St., L, H, 0,Coppin St.
North Carolina Central, W, A, 0,Coppin St.
North Carolina A&T, L, A, 0,Coppin St.
Florida A&M, L, H, 0,Coppin St.
Bethune Cookman, W, H, 0,Coppin St.
Morgan St., W, H, 0,Coppin St.
Savannah St., L, A, 0,Coppin St.
South Carolina St., L, A, 0,Coppin St.
Maryland Eastern Shore, W, A, 0,Coppin St.
Howard, L, H, 0,Coppin St.
Delaware St., L, H, 0,Coppin St.
Norfolk St., L, A, 0,Coppin St.
Morgan St., W, A, 0,Coppin St.
Morgan St., W, N, 1,Coppin St.
North Carolina A&T, L, N, 1,Coppin St.
Southern Utah, L, H, 0,San Jose St.
Weber St., L, N, 0,San Jose St.
Cal St. Bakersfield, L, N, 0,San Jose St.
Central Michigan, L, N, 0,San Jose St.
Santa Clara, L, H, 0,San Jose St.
Indiana St., L, H, 0,San Jose St.
Bethune Cookman, W, H, 0,San Jose St.
Northern Arizona, W, H, 0,San Jose St.
Stanford, L, A, 0,San Jose St.
California, L, A, 0,San Jose St.
Saint Mary's, L, A, 0,San Jose St.
Fresno St., L, H, 0,San Jose St.
Nevada, L, A, 0,San Jose St.
Boise St., L, H, 0,San Jose St.
Utah St., L, H, 0,San Jose St.
UNLV, L, A, 0,San Jose St.
Wyoming, L, A, 0,San Jose St.
Air Force, L, H, 0,San Jose St.
Utah St., L, A, 0,San Jose St.
San Diego St., L, H, 0,San Jose St.
Boise St., L, A, 0,San Jose St.
New Mexico, L, A, 0,San Jose St.
UNLV, L, H, 0,San Jose St.
Colorado St., L, H, 0,San Jose St.
Air Force, L, A, 0,San Jose St.
New Mexico, W, H, 0,San Jose St.
San Diego St., L, A, 0,San Jose St.
Wyoming, L, H, 0,San Jose St.
Fresno St., L, A, 0,San Jose St.
Air Force, L, N, 1,San Jose St.
South Florida, L, A, 0,Alabama A&M
Houston, L, A, 0,Alabama A&M
Rice, L, A, 0,Alabama A&M
BYU, L, A, 0,Alabama A&M
Northwestern St., L, A, 0,Alabama A&M
Fordham, L, A, 0,Alabama A&M
UAB, L, H, 0,Alabama A&M
Austin Peay, L, H, 0,Alabama A&M
Samford, L, H, 0,Alabama A&M
South Alabama, L, A, 0,Alabama A&M
La Salle, L, N, 0,Alabama A&M
Tulane, W, N, 0,Alabama A&M
Hawaii, L, A, 0,Alabama A&M
Pepperdine, L, A, 0,Alabama A&M
Jackson St., L, H, 0,Alabama A&M
Grambling St., W, H, 0,Alabama A&M
Mississippi Valley St., L, A, 0,Alabama A&M
Arkansas Pine Bluff, L, A, 0,Alabama A&M
Alabama St., L, H, 0,Alabama A&M
Southern, W, H, 0,Alabama A&M
Alcorn St., W, H, 0,Alabama A&M
Prairie View A&M, L, A, 0,Alabama A&M
Texas Southern, L, A, 0,Alabama A&M
Mississippi Valley St., W, H, 0,Alabama A&M
Arkansas Pine Bluff, L, H, 0,Alabama A&M
Alabama St., L, A, 0,Alabama A&M
Southern, L, A, 0,Alabama A&M
Alcorn St., L, A, 0,Alabama A&M
Prairie View A&M, L, H, 0,Alabama A&M
Texas Southern, L, H, 0,Alabama A&M
Jackson St., L, A, 0,Alabama A&M
Grambling St., L, A, 0,Alabama A&M
Massachusetts, L, A, 0,New Hampshire
American, L, A, 0,New Hampshire
Quinnipiac, L, H, 0,New Hampshire
Connecticut, L, A, 0,New Hampshire
Boston University, L, H, 0,New Hampshire
